addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype,overview
서울특별시 강남구 영동대로 513 (삼성동),,6164.0,A02,A0207,A02070200,228985,15,20070529090000,20250618,20250622,http://tong.visitkorea.or.kr/cms/resource/61/3468261_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/61/3468261_image3_1.jpeg,Type3,127.059217995,37.5119175967,6,20250116092657,1,1,02-702-0670,서울국제도서전,11,680,EV,EV01,EV010200,선택안함,선택안함,"서울국제도서전은 책을 만드는 사람과 책을 읽는 사람, 작가, 학자, 예술가, 편집자, 독자가 한자리에 모여 지식과 정보를 공유하는 즐거운 책 축제이다.<br><br>
올해로 67회를 맞이한 서울국제도서전은, 1947년 교육박람회로 시작하여 1995년 국제도서전으로 격상되며 책과 문화를 교류하는 축제이자 외교와 무역의 중심으로 성장하였다. 이후 한국의 문화, 예술, 학문의 성장과 함께 세계에서 손꼽히는 아시아의 대표 도서전으로 자리 잡으며 한국에서 가장 큰 책 축제로서 세계에 한국의 책과 문화를 소개한다.<br><br>
서울국제도서전은 전 세계의 출판사 부스 운영, 전시 및 강연 등의 프로그램 운영과 더불어 해외도서전의 한국관을 운영하고 주빈국 행사를 주관하고 있다."
서울특별시 종로구 인사동9길 26 (견지동),,3145.0,A02,A0208,A02081300,1018469,15,20100511192951,20250912,20250917,http://tong.visitkorea.or.kr/cms/resource/24/3500724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3500724_image3_1.jpg,Type3,126.9836425781,37.5734729769,6,20250627144728,1,23,070-8826-5207,서울국제작가축제,11,110,EV,EV03,EV030400,선택안함,선택안함,서울국제작가축제는 한국문학과 세계문학이 서울을 무대로 교류하는 토대를 만들고자 2006년부터 개최해 온 글로벌 문학 축제입니다. 올해 14회를 맞이한 2025년 서울국제작가축제는 '보 이 는 것 보 다 (  )'의 세계를 바라보고자 합니다. 시선과 시선이 얽혀 만들어내는 문학의 아름다움 속으로 여러분을 초대합니다.
서울특별시 용산구 양녕로 445 (이촌동),,4427.0,A02,A0207,A02070200,1008843,15,20100427185254,20250510,20250511,http://tong.visitkorea.or.kr/cms/resource/06/3486506_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3486506_image3_1.jpg,Type3,126.9580520415,37.5177178854,6,20250411105003,1,21,02-537-7109,서울드럼페스티벌,11,170,EV,EV01,EV010200,선택안함,선택안함,"1999년을 시작으로 올해 27회를 맞이하는 서울시 대표 음악축제 '서울드럼페스티벌'이  '터치 마이 소울(TOUCH MY SOUL)'이라는 슬로건 아래 노을이 아름다운 노들섬에서 시민과 함께 즐거운 두드림을 기다리고 있다. <2025 서울드럼페스티벌>은 국내 외 드럼과 타악연주자, 음악팬들이 모여 음악을 즐기고 소통하며, 시민들에게 다양한 볼거리와 특별한 경험을 제공할 것으로 기대된다."
서울특별시 중구 을지로 281 (을지로7가),,4566.0,A02,A0207,A02070200,2640874,15,20191218000644,20250828,20250907,http://tong.visitkorea.or.kr/cms/resource/09/3524109_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3524109_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20250820142945,1,24,02-2153-0000,서울라이트 DDP 가을,11,140,EV,EV01,EV010600,선택안함,선택안함,"DDP 곡면 파사드는 빛과 영상으로 도시의 리듬을 담아내며, 살아있는 유기체처럼 끊임없이 변화한다. 올해 처음 선보이는 미래로 다리 아래 레이저 연출은 기둥과 구조물 사이의 대비를 통해 파사드에 역동성과 긴장감을 더한다. 이 빛의 흐름은 관객의 시선과 움직임을 작품의 일부로 흡수하며, 작품과 관객이 상호 작용하는 하나의 생태계를 형성하는 축제이다."
서울특별시 종로구 세종로 1-68 5호선 광화문역,광화문광장,3154.0,A02,A0207,A02070200,3073454,15,20231221174922,20241213,20250105,http://tong.visitkorea.or.kr/cms/resource/69/3429969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3429969_image3_1.jpg,Type3,126.9767821434,37.5716786179,6,20250516164926,1,23,070-5221-3750,서울라이트 광화문,11,110,EV,EV01,EV010200,선택안함,선택안함,"서울라이트 광화문은 대중이 함께 향유할 수 있는 미디어아트와 문화예술 콘텐츠로 구성된 서울의 대표적인 빛 축제이다. 24 서울라이트 광화문 미디어아트 프로젝트 <루미너스 액시스(Luminous Axis)>는 광화문의 역사적 맥락을 기반으로, 서울의 현재와 미래 비전을 예술적으로 담아내며 미디어아트가 창조하는 빛과 소리의 울림을 전달하고, 관객 참여를 통해 카이로스적 순간을 연출하여 관객들에게 공감각적 체험 기회를 제공한다. 

빛의 축은 외곽으로 퍼져 나가며 광화문광장을 더욱 강렬하고 화려한 모습으로 부각시킨다. 광화문 광장 전체를 아름다운 빛의 무대로 탈바꿈시키는 초현실적인 빛의 오케스트라는 관객들에게 잊지 못할 경험을 선사한다."
서울특별시 광진구 강변북로 2273 (자양동),뚝섬한강공원,5097.0,A02,A0207,A02070200,3012095,15,20230918164537,20251003,20251012,http://tong.visitkorea.or.kr/cms/resource/49/3519749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/3519749_image3_1.JPG,Type3,127.0739939307,37.5294186076,6,20250909174821,1,6,02-6952-4907,서울라이트 한강 빛섬축제,11,215,EV,EV01,EV010600,,,"서울라이트 한강 빛섬축제는 서울을 세계적인 미디어아트 도시로 향해 나아가게 하는 국내 최대 규모의 빛·레이저·미디어아트 축제이다. 매년 한강의 여섯 섬을 순회하며 열리는 이 축제는, 도시와 자연, 기술과 예술을 잇는 서울시의 대표적인 예술축제이다.

올해로 3회를 맞는 2025년 빛섬축제는, ‘빛의 스펙트라(Spectra of Light)’를 주제로 10월 3일(금)부터 12일(일)까지 10일간 뚝섬한강공원에서 펼쳐진다. 유원지를 간직한 뚝섬의 감성 위에, 예술과 기술이 빚어낸 다채로운 빛의 파장이 가을밤 한강에서 펼쳐진다. 다양한 빛의 파장처럼 감각을 확장하는 '레이저아트(Laser Art)' 전시와, 시민이 직접 빛이 되어 거대한 빛의 띠를 완성하는 비주얼 러닝 프로그램 ‘라이트 런(Light Run)’, 그리고 기술과 예술을 잇는 ‘빛섬렉처(Lecture)’까지. 가을밤, 한강 위에 빛의 향연이 펼쳐진다."
서울특별시 송파구 석촌호수로 191 (잠실동),,5608.0,A02,A0208,A02080100,3021908,15,20231020160841,20251017,20251019,http://tong.visitkorea.or.kr/cms/resource/69/3546369_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3546369_image3_1.jpg,Type3,127.0982534743,37.5068688853,6,20251023143000,1,18,02-3442-2637,서울발레페스티벌 서울국제발레위크,11,710,EV,EV02,EV020100,선택안함,선택안함,"서울발레페스티벌 서울국제발레위크는 송파구 석촌호수에서 세계적인 해외발레단과 시민들이 함께 발레를 보고 즐기며, 한국 발레의 세계화, K-컬처를 대표하는 발레 축제를 만들기 위해 국내외 최정상 발레 단체들이 참가하는 국제발레 축제이다. 체코 국립 오스트라바 발레단 및 국내 유명 예술 단체 등 춤으로 하나되는 세계발레이다. 최고 수준의 발레 축제에서 한국의 발레 세계화를 위한 기획에 이르기까지 발레를 매개로 문화예술 발전에 기여한다."
서울특별시 중구 태평로1가,"1(청계광장~삼일교), 서울특별시 도봉구 쌍문동 우이천일대(우이교~ 수유교)",4520.0,A02,A0207,A02070200,1095732,15,20100917185413,20251212,20260104,http://tong.visitkorea.or.kr/cms/resource/20/3563320_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3563320_image3_1.jpg,Type3,126.9776487994,37.5692566929,6,20251110175640,1,24,02-3788-8168,서울빛초롱축제,11,140,EV,EV01,EV010200,선택안함,선택안함,"서울빛초롱축제는 2009년부터 시작하여 17회차를 맞이하는 서울 대표 야간 빛 축제로, 빛 조형물 전시와 다양한 체험 프로그램 등 화려한 볼거리를 제공한다. 특히, 이번 2025 서울빛초롱축제는 “나의 빛, 우리의 꿈, 서울의 마법＂을 주제로 청계천 및 우이천 일대에서 개최된다."
서울특별시 용산구 양녕로 445 (이촌동),한강 노들섬,4427.0,A02,A0207,A02070200,3113548,15,20240412130705,20251011,20251011,http://tong.visitkorea.or.kr/cms/resource/52/3542852_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3542852_image3_1.jpg,Type3,126.9580520415,37.5177178854,6,20251023143000,1,18,"02-758-2020, 2075",서울생활예술페스티벌,11,710,EV,EV01,EV010200,선택안함,선택안함,"서울생활예술페스티벌은 “예술로 물드는 가을, 생활로 스며드는 예술” 속에서 시민 누구나 주인공이 되는 서울의 대표 생활예술축제이다. 한가위의 여운이 머무는 노들섬 가을 풍경 속, 500명의 시민예술가 무대에서 예술이 피어나고, 참여의 가치는 섬 전역으로 울림처럼 번지며, 일상 속에 예술의 바람을 불러일으키고, 가을밤 작가농부마켓에서 모두를 감싸는 예술의 내음이 감돈다.
세대를 아우르며 즐기는 따뜻한 동행의 장에서 가족, 친구, 이웃과 함께 예술로 일상을 잇는 순간을 경험할 수 있다."
서울특별시 용산구 양녕로 445 (이촌동),노들섬,4427.0,A02,A0208,A02081300,2816502,15,20220418143021,20250503,20250505,http://tong.visitkorea.or.kr/cms/resource/46/3485946_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/46/3485946_image3_1.png,Type3,126.9580520415,37.5177178854,6,20250407163346,1,21,02-758-2036,서울서커스페스티벌,11,170,EV,EV03,EV030400,선택안함,선택안함,"서울서커스페스티벌은 올해로 8회를 맞이한 국내 최대 규모의 서커스 예술축제이다. 국내외 다채로운 서커스 공연부터 직접 기예를 배워보는 체험 프로그램, 서커스를 주제로 한 전시와 영화, 다양한 종류의 플리마켓까지 한곳에서 만날 수 있다. 특히 올해는 음악, 스포츠, 전통예술 등 다양한 장르와 결합해 서커스의 색다른 매력을 선보인다."
서울특별시 중구 을지로 281 (을지로7가),동대문디자인플라자,4566.0,A02,A0207,A02070200,2738786,15,20210901224706,20250524,20250525,http://tong.visitkorea.or.kr/cms/resource/26/3114826_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3114826_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20250509091302,1,24,070-5143-5662,서울세계도시문화축제,11,140,EV,EV01,EV010200,선택안함,선택안함,"전세계인의 글로벌 축제이자 국내 최대 규모의 세계도시 문화교류 축제 서울세계도시문화축제가 동대문디자인플라자(DDP) 일원에서 다시 펼쳐진다. 전세계의 문화와 공연과 전세계의 먹거리까지, 문화로 동행하는 세계와 서울을 즐기는 축제이다."
서울특별시 종로구 세종대로 175 세종이야기,,3172.0,A02,A0207,A02070200,2828328,15,20220720102529,20250430,20250506,http://tong.visitkorea.or.kr/cms/resource/44/3478644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3478644_image3_1.jpg,Type3,126.9768376784,37.5722341099,6,20250319190604,1,23,070-4880-4807,서울스프링페스타,11,110,EV,EV01,EV010600,선택안함,선택안함,"‘서울스프링페스타’는 세계인들이 사랑하는 K-콘텐츠, K-컬처의 중심지 대한민국 수도 서울에서 펼쳐지는 종합 문화·관광 축제이다. 이곳 서울에는 각종 K-Contents들 속에서 접했던 대한민국의 ‘뷰티, 패션, K-Pop, 음식, 예술’ 등의 정수가 모두 모여 있다. ‘서울스프링페스타’는 바로 서울이 지닌 다채로운 매력들을 한자리에서 경험할 수 있는 서울에서 가장 큰 축제이다. 각기 다른 매력을 품은 대한민국의 4계절 가운데, 가장 좋은 날씨를 가진 따뜻한 대한민국의 봄날에 열린다."
서울특별시 용산구 양녕로 445 (이촌동),,4427.0,A02,A0207,A02070200,3493133,15,20250523165908,20250613,20250614,http://tong.visitkorea.or.kr/cms/resource/31/3493131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3493131_image3_1.jpg,Type3,126.9580520415,37.5177178854,6,20250523170220,1,21,02-758-2045<br>0505-6957-9839,서울썸머바이브,11,170,EV,EV01,EV010200,,,"서울의 여름을 대표하는 스트리트 문화 페스티벌이다. 한강 노들섬을 무대로 세대공감 뮤직 콘서트, 스트리트 문화 공연(스트리트 댄스 배틀 및 공연, 비트박스 공연, 힙합 음악 공연, 그라피티 등), 물과 휴식을 주제로 한 다양한 체험존 등 뜨거운 여름을 시원하게 즐길 수 있는 다양한 프로그램을 선보인다."
서울특별시 종로구 세종대로 지하172 (세종로),광화문광장,3154.0,A02,A0207,A02070200,3509884,15,20250718170529,20250719,20250808,http://tong.visitkorea.or.kr/cms/resource/81/3509881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3509881_image3_1.jpg,Type3,126.9767821434,37.5716786179,6,20250718171253,1,23,070-4048-5241,서울썸머비치,11,110,EV,EV01,EV010600,,,"서울썸머비치는 무더운 여름, 도심 속에서 관광객과 시민 모두가 즐길 수 있는 서울 대표 여름 축제로, 올해로 3회째를 맞이한다. 올해는 광복 80주년을 기념해 ‘광복에 풍덩 빠지다’를 주제로, 광복의 의미를 되새기며 시원한 여름을 보낼 수 있도록 기획하고 있다. 워터비치존에는 광화문 광장에 설치된 20m 수영장 2곳에서 물놀이를 즐길 수 있으며, 높이가 다른 워터슬라이드 2기를 추가로 설치해 더욱 짜릿한 재미를 선사할 예정이다. 샌드비치존에는 아이들을 위한 모래 놀이터 ‘샌드비치’와 시민 누구나 편하게 쉴 수 있는 휴식 공간도 마련한다. 또한 다양한 민간 기업과 협업해 현장을 방문한 시민을 대상으로 오프라인 이벤트를 진행한다. 플리마켓 21개 부스에서는 여름 소품을 판매하고, 음료 푸드트럭도 함께 운영한다."
서울특별시 중구 을지로 281 (을지로7가),,4566.0,A02,A0207,A02070200,2487791,15,20170328230800,20250912,20250913,http://tong.visitkorea.or.kr/cms/resource/10/3558510_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3558510_image3_1.jpg,Type3,127.0095709797,37.566107632,6,20251029141915,1,24,02-6082-0801,서울아프리카페스티벌,11,140,EV,EV01,EV010200,선택안함,선택안함,"2016년 시작된 서울아프리카페스티벌은 '아프리카'를 단일 주제로 하는 국내 최대 규모의 축제이다. 무대공연, 부스, 체험 등 대사관 및 커뮤니티와 유관 기관들이 협력하여 마련하는 다채로운 프로그램을 통해 활기차고 생동감이 넘치는 아프리카 지역의 문화를 직접 만날 수 있다. 서울아프리카페스티벌은 매년 서울에서 열리는 '아프리카 문화 축제'로서, 세계시민으로 나아가는 발걸음이자 국가와 인종을 넘은 화합의 장이다. 서울의 중심, 동대문디자인플라자에서 열리는 제8회 서울아프리카페스티벌에서는 국적 연령 불문, 열정과 재능이 넘치는 아프리칸 소울을 엿볼 수 있는 아시아 아프리카 탤런트 어워드, 아프리카 브랜드와 국내 아프리칸 모델들을 조명하는 패션쇼도 만나볼 수 있다. 이처럼 서울아프리카페스티벌은 아프리카에 대한 새로운 콘텐츠와 경험을 제공하여 시민들이 문화 다양성을 넓히고, 국가와 인종을 넘어 세계시민으로 서로를 만날 수 있는 장을 마련한다."
